open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,datetime
1732676400000,3366.68,3374.78,3362.13,3370.39,39349.782,1732677299999,132544970.69161,71048,17523.977,59038939.98244,0,2024-11-27 03:00:00
1732677300000,3370.39,3372.0,3355.66,3358.48,25501.491,1732678199999,85738005.73571,49406,10880.504,36593209.13515,0,2024-11-27 03:15:00
1732678200000,3358.48,3362.16,3352.4,3358.0,18468.273,1732679099999,61988209.62238,42548,9035.306,30325543.22290,0,2024-11-27 03:30:00
1732679100000,3358.01,3367.39,3355.0,3362.6,25515.192,1732679999999,85783643.47382,52474,11295.505,37981020.38593,0,2024-11-27 03:45:00
1732680000000,3362.60,3386.04,3361.02,3386.03,50080.371,1732680899999,169096157.42452,59218,32063.000,108280833.46525,0,2024-11-27 04:00:00
1732680900000,3386.04,3424.42,3383.0,3423.79,156681.925,1732681799999,534219305.80281,156891,90051.704,307033061.87028,0,2024-11-27 04:15:00
1732681800000,3423.79,3437.79,3412.41,3417.0,118071.254,1732682699999,404285491.26151,142849,53698.003,183943552.83050,0,2024-11-27 04:30:00
1732682700000,3417.00,3425.53,3396.5,3403.71,63073.252,1732683599999,214873917.81696,80567,19969.162,68050577.49746,0,2024-11-27 04:45:00
1732683600000,3403.71,3405.0,3390.71,3391.66,30613.293,1732684499999,103982982.54752,51887,13837.478,47004545.06813,0,2024-11-27 05:00:00
1732684500000,3391.67,3407.39,3387.61,3406.24,45434.346,1732685399999,154359067.10266,66352,26119.873,88774441.79502,0,2024-11-27 05:15:00
1732685400000,3406.24,3417.0,3404.6,3415.43,28521.430,1732686299999,97286012.89790,42883,19282.495,65771838.42457,0,2024-11-27 05:30:00
1732686300000,3415.42,3416.45,3400.14,3402.26,24934.708,1732687199999,84968770.35204,43256,8437.077,28749564.48244,0,2024-11-27 05:45:00
1732687200000,3402.27,3419.58,3401.1,3416.32,21316.836,1732688099999,72712056.08151,47374,13521.766,46124559.36218,0,2024-11-27 06:00:00
